Datetime,Open,Close,High,Low,Volume
<<<<<<< HEAD
2025-06-12 17:30:00+00:00,21920.705078125,21896.26171875,21943.5859375,21885.41015625,88269178
2025-06-12 18:30:00+00:00,21896.45703125,21913.703125,21928.244140625,21882.54296875,100184432
2025-06-12 19:30:00+00:00,21913.2578125,21913.296875,21913.296875,21872.171875,102328294
2025-06-13 13:30:00+00:00,21680.447265625,21613.8359375,21771.595703125,21607.638671875,0
2025-06-13 14:30:00+00:00,21616.5390625,21781.1171875,21785.353515625,21610.208984375,142589116
2025-06-13 15:30:00+00:00,21785.271484375,21803.5546875,21838.248046875,21773.671875,95780336
2025-06-13 16:30:00+00:00,21804.53125,21759.857421875,21827.037109375,21745.435546875,96332989
2025-06-13 17:30:00+00:00,21759.078125,21660.25390625,21784.916015625,21658.37109375,99275053
2025-06-13 18:30:00+00:00,21657.744140625,21619.478515625,21671.6953125,21592.76953125,133987710
2025-06-13 19:30:00+00:00,21620.626953125,21633.22265625,21654.416015625,21593.1328125,123928553
2025-06-16 13:30:00+00:00,21791.001953125,21958.55078125,21958.791015625,21791.001953125,0
2025-06-16 14:30:00+00:00,21958.373046875,21947.330078125,21978.916015625,21938.232421875,187802007
2025-06-16 15:30:00+00:00,21947.654296875,21929.908203125,21961.95703125,21923.13671875,110327526
2025-06-16 16:30:00+00:00,21931.90625,21955.26171875,21959.86328125,21907.75,89947816
2025-06-16 17:30:00+00:00,21955.875,21934.03515625,21963.6015625,21920.568359375,84984534
2025-06-16 18:30:00+00:00,21935.76171875,21926.943359375,21939.701171875,21901.072265625,101735307
2025-06-16 19:30:00+00:00,21927.8359375,21937.865234375,21942.38671875,21905.611328125,111192529
2025-06-17 13:30:00+00:00,21866.529296875,21868.822265625,21895.076171875,21796.734375,0
2025-06-17 14:30:00+00:00,21868.298828125,21855.857421875,21893.92578125,21839.474609375,131693128
2025-06-17 15:30:00+00:00,21856.52734375,21876.314453125,21892.04296875,21844.30859375,103025498
2025-06-17 16:30:00+00:00,21875.544921875,21783.65625,21888.87109375,21783.3125,106977855
2025-06-17 17:30:00+00:00,21765.056640625,21700.796875,21811.095703125,21686.912109375,120096702
2025-06-17 18:30:00+00:00,21700.70703125,21751.51171875,21753.654296875,21680.32421875,101634467
2025-06-17 19:30:00+00:00,21751.421875,21717.833984375,21758.80859375,21712.767578125,104951930
2025-06-18 13:30:00+00:00,21743.08203125,21843.40234375,21847.892578125,21698.1015625,0
2025-06-18 14:30:00+00:00,21842.068359375,21817.142578125,21862.927734375,21815.791015625,131700811
2025-06-18 15:30:00+00:00,21825.5625,21798.6796875,21841.439453125,21795.20703125,111835214
2025-06-18 16:30:00+00:00,21797.85546875,21746.484375,21817.05859375,21746.484375,94549913
2025-06-18 17:30:00+00:00,21745.181640625,21778.951171875,21837.126953125,21715.181640625,107251651
2025-06-18 18:30:00+00:00,21777.556640625,21699.34375,21827.048828125,21661.67578125,133551573
2025-06-18 19:30:00+00:00,21697.482421875,21719.60546875,21770.109375,21687.37890625,129451710
2025-06-20 13:30:00+00:00,21841.013671875,21712.73828125,21902.955078125,21678.41015625,0
2025-06-20 14:30:00+00:00,21711.826171875,21650.85546875,21736.671875,21561.751953125,197618014
2025-06-20 15:30:00+00:00,21642.8125,21645.09375,21699.28125,21620.44921875,130463564
2025-06-20 16:30:00+00:00,21645.560546875,21583.876953125,21687.03125,21583.876953125,107277258
2025-06-20 17:30:00+00:00,21574.13671875,21660.119140625,21675.556640625,21553.671875,99747192
2025-06-20 18:30:00+00:00,21661.619140625,21595.298828125,21673.20703125,21587.189453125,111259082
2025-06-20 19:30:00+00:00,21595.361328125,21625.814453125,21640.6015625,21587.490234375,160037000
2025-06-23 13:30:00+00:00,21631.90234375,21767.314453125,21787.720703125,21539.873046875,0
2025-06-23 14:30:00+00:00,21768.54296875,21744.40625,21794.43359375,21737.73046875,155230772
2025-06-23 15:30:00+00:00,21742.939453125,21644.11328125,21746.65625,21641.6015625,129209775
2025-06-23 16:30:00+00:00,21643.568359375,21796.41796875,21804.048828125,21532.94921875,158131823
2025-06-23 17:30:00+00:00,21798.4921875,21824.060546875,21859.091796875,21798.4921875,115564351
2025-06-23 18:30:00+00:00,21823.779296875,21835.662109375,21845.27734375,21803.755859375,99508448
2025-06-23 19:30:00+00:00,21833.42578125,21856.234375,21871.849609375,21813.0390625,113190842
2025-06-24 13:30:00+00:00,22055.48828125,22088.6640625,22116.234375,22049.638671875,0
2025-06-24 14:30:00+00:00,22090.37109375,22148.98046875,22148.98046875,22085.111328125,169755698
2025-06-24 15:30:00+00:00,22153.234375,22172.359375,22174.51953125,22139.294921875,123569153
2025-06-24 16:30:00+00:00,22171.498046875,22165.9921875,22196.1953125,22161.158203125,101766988
2025-06-24 17:30:00+00:00,22165.615234375,22191.57421875,22206.99609375,22165.615234375,97026203
2025-06-24 18:30:00+00:00,22191.5234375,22197.19921875,22220.380859375,22185.130859375,105971766
2025-06-24 19:30:00+00:00,22195.98828125,22190.94921875,22208.65625,22186.275390625,126824803
2025-06-25 13:30:00+00:00,22278.515625,22269.203125,22328.67578125,22249.1953125,0
2025-06-25 14:30:00+00:00,22275.955078125,22241.421875,22300.599609375,22225.69140625,161125654
2025-06-25 15:30:00+00:00,22240.564453125,22214.6328125,22240.650390625,22203.552734375,100559300
2025-06-25 16:30:00+00:00,22213.84765625,22234.5078125,22237.7890625,22195.12109375,104446481
2025-06-25 17:30:00+00:00,22233.017578125,22207.736328125,22234.90625,22177.203125,101507793
2025-06-25 18:30:00+00:00,22207.857421875,22219.685546875,22237.87109375,22187.99609375,110800125
2025-06-25 19:30:00+00:00,22220.3046875,22238.662109375,22240.880859375,22199.4765625,109703908
2025-06-26 13:30:00+00:00,22332.97265625,22346.287109375,22350.912109375,22257.423828125,0
2025-06-26 14:30:00+00:00,22345.615234375,22346.755859375,22389.73046875,22339.580078125,168714209
2025-06-26 15:30:00+00:00,22344.486328125,22391.966796875,22407.611328125,22335.90625,116276361
2025-06-26 16:30:00+00:00,22390.484375,22412.59375,22415.529296875,22377.564453125,94600237
2025-06-26 17:30:00+00:00,22412.642578125,22451.3671875,22460.162109375,22412.642578125,101128374
2025-06-26 18:30:00+00:00,22451.205078125,22447.482421875,22458.29296875,22431.0703125,119158285
2025-06-26 19:30:00+00:00,22445.75390625,22444.212890625,22466.98828125,22429.54296875,111499123
2025-06-27 13:30:00+00:00,22483.140625,22567.439453125,22599.03515625,22479.294921875,0
2025-06-27 14:30:00+00:00,22566.826171875,22573.916015625,22591.9296875,22532.44140625,171892569
2025-06-27 15:30:00+00:00,22573.880859375,22580.775390625,22602.408203125,22562.18359375,124381644
2025-06-27 16:30:00+00:00,22580.998046875,22554.00390625,22582.294921875,22551.845703125,105588374
2025-06-27 17:30:00+00:00,22554.205078125,22448.48046875,22562.876953125,22448.48046875,122429105
2025-06-27 18:30:00+00:00,22451.97265625,22450.37890625,22463.642578125,22382.986328125,152572750
2025-06-27 19:30:00+00:00,22452.57421875,22531.41796875,22538.44921875,22452.57421875,180059906
2025-06-30 13:30:00+00:00,22633.771484375,22619.8515625,22653.46875,22582.705078125,0
2025-06-30 14:30:00+00:00,22621.99609375,22598.2265625,22624.361328125,22588.216796875,134561014
2025-06-30 15:30:00+00:00,22599.513671875,22618.451171875,22647.068359375,22592.1796875,112084230
2025-06-30 16:30:00+00:00,22618.44140625,22618.08203125,22646.607421875,22607.025390625,89813698
2025-06-30 17:30:00+00:00,22618.001953125,22603.32421875,22625.30859375,22583.689453125,79879239
2025-06-30 18:30:00+00:00,22603.41796875,22663.65625,22677.828125,22565.1796875,134126055
2025-06-30 19:30:00+00:00,22663.61328125,22677.240234375,22721.501953125,22653.52734375,130974628
2025-07-01 13:30:00+00:00,22600.04296875,22555.486328125,22630.638671875,22542.462890625,0
2025-07-01 14:30:00+00:00,22552.90234375,22477.40625,22569.44921875,22388.380859375,254030787
2025-07-01 15:30:00+00:00,22474.62109375,22470.66015625,22491.67578125,22410.5390625,151272664
2025-07-01 16:30:00+00:00,22469.15234375,22514.513671875,22532.2109375,22462.041015625,129100363
2025-07-01 17:30:00+00:00,22514.2734375,22514.162109375,22547.056640625,22503.658203125,96650570
2025-07-01 18:30:00+00:00,22513.984375,22510.982421875,22533.265625,22439.615234375,120679194
2025-07-01 19:30:00+00:00,22512.865234375,22478.75,22533.017578125,22474.58203125,121574000
2025-07-02 13:30:00+00:00,22460.654296875,22582.7734375,22588.13671875,22450.384765625,0
2025-07-02 14:30:00+00:00,22583.4921875,22593.3671875,22634.291015625,22568.32421875,183437441
2025-07-02 15:30:00+00:00,22591.166015625,22617.263671875,22631.09375,22591.166015625,118962683
2025-07-02 16:30:00+00:00,22617.99609375,22609.9921875,22633.669921875,22601.072265625,99962779
2025-07-02 17:30:00+00:00,22610.2421875,22619.62109375,22626.080078125,22599.416015625,83394398
2025-07-02 18:30:00+00:00,22619.056640625,22617.6953125,22638.2890625,22611.0390625,103023681
2025-07-02 19:30:00+00:00,22615.1171875,22636.009765625,22644.443359375,22606.220703125,115568262
2025-07-03 13:30:00+00:00,22759.271484375,22853.6875,22859.125,22738.333984375,0
2025-07-03 14:30:00+00:00,22856.759765625,22868.03125,22873.73046875,22833.044921875,152826175
2025-07-03 15:30:00+00:00,22866.751953125,22871.52734375,22895.814453125,22866.072265625,120026546
2025-07-07 13:30:00+00:00,22755.205078125,22740.796875,22776.208984375,22712.837890625,0
2025-07-07 14:30:00+00:00,22739.724609375,22722.86328125,22739.724609375,22692.181640625,130786762
2025-07-07 15:30:00+00:00,22721.228515625,22697.18359375,22759.939453125,22642.693359375,116560295
2025-07-07 16:30:00+00:00,22695.9453125,22674.107421875,22722.892578125,22658.052734375,91392820
2025-07-07 17:30:00+00:00,22674.2421875,22591.31640625,22718.830078125,22590.76171875,85898220
2025-07-07 18:30:00+00:00,22591.5703125,22651.1875,22688.13671875,22588.353515625,91619386
2025-07-07 19:30:00+00:00,22650.673828125,22690.38671875,22690.38671875,22646.875,101201079
2025-07-08 13:30:00+00:00,22740.140625,22678.7578125,22740.140625,22660.4296875,0
2025-07-08 14:30:00+00:00,22698.916015625,22674.267578125,22744.5390625,22652.439453125,175394480
2025-07-08 15:30:00+00:00,22679.63671875,22750.375,22761.7109375,22678.126953125,100987478
2025-07-08 16:30:00+00:00,22751.958984375,22714.462890625,22753.947265625,22685.765625,94817625
2025-07-08 17:30:00+00:00,22715.166015625,22716.482421875,22744.064453125,22699.048828125,89379602
2025-07-08 18:30:00+00:00,22717.572265625,22693.330078125,22723.51953125,22679.43359375,101381789
2025-07-08 19:30:00+00:00,22693.4921875,22701.9921875,22707.091796875,22676.513671875,123856374
2025-07-09 13:30:00+00:00,22805.62890625,22854.666015625,22915.021484375,22804.392578125,0
2025-07-09 14:30:00+00:00,22853.7109375,22788.20703125,22853.7109375,22733.703125,155125778
2025-07-09 15:30:00+00:00,22789.091796875,22783.01171875,22795.50390625,22753.107421875,98391276
2025-07-09 16:30:00+00:00,22783.318359375,22791.68359375,22813.759765625,22779.666015625,80908390
2025-07-09 17:30:00+00:00,22791.6484375,22822.3515625,22830.09375,22771.322265625,97009003
2025-07-09 18:30:00+00:00,22822.546875,22844.03515625,22854.82421875,22816.486328125,88517983
2025-07-09 19:30:00+00:00,22844.728515625,22861.041015625,22865.302734375,22835.91015625,108148393
2025-07-10 13:30:00+00:00,22900.529296875,22745.787109375,22905.560546875,22722.376953125,0
2025-07-10 14:30:00+00:00,22748.46875,22811.25,22813.06640625,22748.46875,147745610
2025-07-10 15:30:00+00:00,22813.322265625,22820.89453125,22835.7265625,22779.9609375,96682119
2025-07-10 16:30:00+00:00,22821.33203125,22825.947265625,22828.91015625,22799.185546875,76879056
2025-07-10 17:30:00+00:00,22825.984375,22846.619140625,22859.287109375,22825.984375,92070727
2025-07-10 18:30:00+00:00,22846.736328125,22842.27734375,22854.9453125,22838.09765625,99979227
2025-07-10 19:30:00+00:00,22841.599609375,22829.80078125,22854.73828125,22804.76953125,114371047
2025-07-11 13:30:00+00:00,22763.490234375,22811.73046875,22821.40234375,22693.453125,0
2025-07-11 14:30:00+00:00,22811.63671875,22767.509765625,22824.1953125,22737.16796875,150307295
2025-07-11 15:30:00+00:00,22769.1015625,22810.970703125,22823.56640625,22769.1015625,119144562
2025-07-11 16:30:00+00:00,22810.83203125,22824.94921875,22837.224609375,22791.193359375,84657442
2025-07-11 17:30:00+00:00,22824.560546875,22818.748046875,22830.99609375,22785.25390625,121383873
2025-07-11 18:30:00+00:00,22818.8046875,22799.59765625,22835.404296875,22749.927734375,119052494
2025-07-11 19:30:00+00:00,22795.041015625,22776.587890625,22799.818359375,22776.587890625,114234377
2025-07-14 13:30:00+00:00,22770.802734375,22762.173828125,22805.69921875,22684.15234375,0
2025-07-14 14:30:00+00:00,22761.72265625,22830.541015625,22836.486328125,22753.798828125,146678441
2025-07-14 15:30:00+00:00,22832.603515625,22837.0390625,22850.4609375,22821.474609375,99548896
2025-07-14 16:30:00+00:00,22836.50390625,22871.673828125,22884.337890625,22828.552734375,87061482
2025-07-14 17:30:00+00:00,22883.123046875,22869.462890625,22886.107421875,22863.07421875,79485755
2025-07-14 18:30:00+00:00,22870.62109375,22865.529296875,22876.90625,22858.15234375,102586309
2025-07-14 19:30:00+00:00,22855.30078125,22850.078125,22855.658203125,22843.95703125,93511808
2025-07-15 13:30:00+00:00,23048.3671875,23000.77734375,23048.3671875,22950.53125,0
2025-07-15 14:30:00+00:00,22987.0703125,22981.708984375,22990.97265625,22924.791015625,159779040
2025-07-15 15:30:00+00:00,22993.076171875,22972.958984375,23001.720703125,22966.484375,111695969
2025-07-15 16:30:00+00:00,22975.857421875,22941.755859375,22981.6484375,22924.583984375,101072598
2025-07-15 17:30:00+00:00,22946.119140625,22989.90625,23001.40625,22945.61328125,91734541
2025-07-15 18:30:00+00:00,22989.861328125,22909.474609375,22995.169921875,22908.294921875,118184287
2025-07-15 19:30:00+00:00,22918.40234375,22902.19921875,22937.0546875,22896.693359375,109927557
2025-07-16 13:30:00+00:00,22908.076171875,22835.806640625,22908.888671875,22786.05859375,268394954
2025-07-16 14:30:00+00:00,22848.853515625,22781.3515625,22867.302734375,22734.84375,169198884
2025-07-16 15:30:00+00:00,22808.333984375,22809.4921875,22843.638671875,22672.33203125,152981929
2025-07-16 16:30:00+00:00,22817.00390625,22869.880859375,22889.34375,22795.650390625,91808364
2025-07-16 17:30:00+00:00,22866.109375,22872.64453125,22874.947265625,22852.609375,83698453
2025-07-16 18:30:00+00:00,22880.439453125,22899.216796875,22907.04296875,22878.255859375,103591971
2025-07-16 19:30:00+00:00,22901.904296875,22915.21875,22928.361328125,22896.275390625,114803227
2025-07-17 13:30:00+00:00,22947.44921875,22974.859375,23002.044921875,22912.115234375,277383657
2025-07-17 14:30:00+00:00,22984.1328125,23058.765625,23067.896484375,22980.232421875,149900004
2025-07-17 15:30:00+00:00,23055.32421875,23087.41796875,23097.720703125,23048.59375,125216809
2025-07-17 16:30:00+00:00,23083.291015625,23085.427734375,23094.185546875,23077.34375,99975858
2025-07-17 17:30:00+00:00,23087.142578125,23084.673828125,23102.166015625,23070.1640625,111883522
2025-07-17 18:30:00+00:00,23084.775390625,23089.623046875,23099.685546875,23075.5,116486885
2025-07-17 19:30:00+00:00,23092.970703125,23088.423828125,23101.205078125,23073.080078125,125188265
2025-07-18 13:30:00+00:00,23135.087890625,23046.630859375,23152.71484375,23029.96875,0
2025-07-18 14:30:00+00:00,23038.232421875,23053.669921875,23068.216796875,23033.099609375,160465870
2025-07-18 15:30:00+00:00,23057.62109375,23033.580078125,23088.94921875,23026.158203125,109512315
2025-07-18 16:30:00+00:00,23035.587890625,23049.103515625,23055.357421875,23018.91015625,98612921
2025-07-18 17:30:00+00:00,23053.0546875,23058.80859375,23062.306640625,23034.087890625,98673005
2025-07-18 18:30:00+00:00,23053.669921875,23052.173828125,23070.216796875,23040.263671875,88027338
2025-07-18 19:30:00+00:00,23052.572265625,23064.9765625,23066.125,23042.884765625,107566784
2025-07-21 13:30:00+00:00,23124.224609375,23253.560546875,23254.240234375,23124.224609375,0
2025-07-21 14:30:00+00:00,23251.189453125,23240.53125,23260.28125,23223.29296875,128139792
2025-07-21 15:30:00+00:00,23240.546875,23210.76953125,23245.455078125,23200.6328125,105333331
2025-07-21 16:30:00+00:00,23217.4375,23256.205078125,23262.6015625,23216.6875,82291300
2025-07-21 17:30:00+00:00,23259.998046875,23254.568359375,23261.03125,23240.841796875,77220324
2025-07-21 18:30:00+00:00,23251.75390625,23207.830078125,23251.75390625,23200.609375,95751180
2025-07-21 19:30:00+00:00,23207.955078125,23174.763671875,23217.15234375,23173.302734375,83361059
2025-07-22 13:30:00+00:00,23174.44921875,23009.1953125,23174.44921875,22957.31640625,308453652
2025-07-22 14:30:00+00:00,23038.255859375,23053.62109375,23071.80078125,23038.095703125,139037518
2025-07-22 15:30:00+00:00,23054.421875,23037.630859375,23078.205078125,23037.052734375,112595584
2025-07-22 16:30:00+00:00,23012.197265625,23076.884765625,23076.884765625,23007.857421875,105782233
2025-07-22 17:30:00+00:00,23090.890625,23068.30859375,23091.330078125,23019.87109375,91455217
2025-07-22 18:30:00+00:00,23062.591796875,23090.3359375,23099.84765625,23062.58984375,99915913
2025-07-22 19:30:00+00:00,23082.23828125,23063.625,23096.212890625,23063.625,108610489
2025-07-23 13:30:00+00:00,23081.181640625,23032.99609375,23086.91015625,23000.548828125,0
2025-07-23 14:30:00+00:00,23033.185546875,23051.748046875,23064.697265625,23008.193359375,140769734
2025-07-23 15:30:00+00:00,23054.474609375,23059.548828125,23131.07421875,23050.173828125,134270208
2025-07-23 16:30:00+00:00,23064.041015625,23084.248046875,23084.51953125,23059.9140625,83334857
2025-07-23 17:30:00+00:00,23081.16796875,23143.501953125,23160.251953125,23079.404296875,118628643
2025-07-23 18:30:00+00:00,23141.529296875,23136.9296875,23152.62890625,23133.779296875,107481516
2025-07-23 19:30:00+00:00,23140.138671875,23151.90625,23152.708984375,23118.0234375,113670002
2025-07-24 13:30:00+00:00,23243.125,23184.724609375,23254.376953125,23154.9921875,352762790
2025-07-24 14:30:00+00:00,23186.796875,23231.4453125,23245.15625,23184.048828125,177824143
2025-07-24 15:30:00+00:00,23223.486328125,23196.857421875,23246.19921875,23196.822265625,123128119
2025-07-24 16:30:00+00:00,23200.935546875,23249.96875,23266.05859375,23196.75,107967642
2025-07-24 17:30:00+00:00,23242.30078125,23261.96484375,23264.87890625,23231.466796875,109789701
2025-07-24 18:30:00+00:00,23262.40234375,23260.234375,23266.916015625,23236.609375,109052609
2025-07-24 19:30:00+00:00,23260.904296875,23236.234375,23265.05078125,23233.41796875,122971996
2025-07-25 13:30:00+00:00,23212.162109375,23261.583984375,23270.107421875,23193.990234375,299460121
2025-07-25 14:30:00+00:00,23254.666015625,23274.55859375,23276.966796875,23249.04296875,173271424
2025-07-25 15:30:00+00:00,23275.34765625,23321.50390625,23323.107421875,23261.5234375,137510516
2025-07-25 16:30:00+00:00,23326.255859375,23300.234375,23326.296875,23288.908203125,118264088
2025-07-25 17:30:00+00:00,23307.8125,23305.51171875,23314.57421875,23287.427734375,100549580
2025-07-25 18:30:00+00:00,23309.91015625,23297.51171875,23314.11328125,23295.51171875,98529408
2025-07-25 19:30:00+00:00,23293.56640625,23275.072265625,23303.525390625,23271.11328125,117269489
2025-07-28 13:30:00+00:00,23341.455078125,23364.2734375,23385.87109375,23336.638671875,0
2025-07-28 14:30:00+00:00,23364.236328125,23337.921875,23377.91015625,23300.9453125,150440664
2025-07-28 15:30:00+00:00,23339.365234375,23353.31640625,23364.4765625,23335.271484375,103271821
2025-07-28 16:30:00+00:00,23353.421875,23324.517578125,23353.765625,23320.044921875,95662867
2025-07-28 17:30:00+00:00,23323.80859375,23319.78515625,23344.982421875,23303.751953125,90123795
2025-07-28 18:30:00+00:00,23321.345703125,23319.703125,23329.330078125,23304.740234375,99480366
2025-07-28 19:30:00+00:00,23320.9453125,23353.18359375,23355.1875,23313.74609375,113635586
2025-07-29 13:30:00+00:00,23485.24609375,23417.85546875,23510.044921875,23405.404296875,0
2025-07-29 14:30:00+00:00,23421.955078125,23325.470703125,23436.34375,23319.55078125,178249848
2025-07-29 15:30:00+00:00,23322.640625,23335.734375,23378.849609375,23300.701171875,147217657
2025-07-29 16:30:00+00:00,23333.90625,23367.68359375,23379.490234375,23309.935546875,93649850
2025-07-29 17:30:00+00:00,23367.447265625,23339.2421875,23372.755859375,23325.673828125,93259502
2025-07-29 18:30:00+00:00,23338.810546875,23318.8359375,23365.705078125,23318.390625,104617736
2025-07-29 19:30:00+00:00,23320.0,23308.396484375,23322.546875,23283.396484375,126425617
2025-07-30 13:30:00+00:00,23332.794921875,23366.236328125,23383.22265625,23314.255859375,0
2025-07-30 14:30:00+00:00,23367.21875,23348.904296875,23402.4609375,23340.423828125,153414824
2025-07-30 15:30:00+00:00,23348.154296875,23397.197265625,23406.884765625,23340.869140625,105960363
2025-07-30 16:30:00+00:00,23397.27734375,23389.35546875,23402.640625,23382.916015625,90439827
2025-07-30 17:30:00+00:00,23389.123046875,23415.806640625,23417.294921875,23379.578125,98516844
2025-07-30 18:30:00+00:00,23415.892578125,23259.041015625,23447.005859375,23229.07421875,177318380
2025-07-30 19:30:00+00:00,23260.228515625,23349.8046875,23350.12109375,23252.7890625,123534805
2025-07-31 13:30:00+00:00,23579.669921875,23503.458984375,23582.376953125,23467.287109375,0
2025-07-31 14:30:00+00:00,23501.15625,23400.994140625,23517.041015625,23353.61328125,207305672
2025-07-31 15:30:00+00:00,23401.9375,23474.416015625,23482.4375,23398.26171875,124643487
2025-07-31 16:30:00+00:00,23473.537109375,23321.4296875,23482.236328125,23307.91796875,117665928
2025-07-31 17:30:00+00:00,23319.203125,23283.119140625,23358.267578125,23176.38671875,150040516
2025-07-31 18:30:00+00:00,23281.751953125,23241.806640625,23320.849609375,23237.65625,133046889
2025-07-31 19:30:00+00:00,23245.951171875,23226.427734375,23276.9921875,23177.8671875,154859000
2025-08-01 13:30:00+00:00,22943.115234375,22861.181640625,22971.751953125,22676.888671875,0
2025-08-01 14:30:00+00:00,22865.265625,22783.71875,22899.34375,22781.333984375,189583693
2025-08-01 15:30:00+00:00,22779.1015625,22891.646484375,22921.66796875,22779.1015625,143639267
2025-08-01 16:30:00+00:00,22891.982421875,22728.6953125,22895.78125,22719.1875,123699419
2025-08-01 17:30:00+00:00,22728.078125,22768.0390625,22772.81640625,22673.87890625,133172328
2025-08-01 18:30:00+00:00,22767.37109375,22757.53515625,22820.958984375,22730.697265625,130525000
2025-08-01 19:30:00+00:00,22755.21484375,22766.08203125,22822.427734375,22720.953125,129490000
2025-08-04 13:30:00+00:00,22981.904296875,23132.44921875,23139.583984375,22974.63671875,0
2025-08-04 14:30:00+00:00,23115.001953125,23102.830078125,23135.30078125,23078.021484375,148871794
2025-08-04 15:30:00+00:00,23091.345703125,23157.732421875,23157.982421875,23083.572265625,111031624
2025-08-04 16:30:00+00:00,23148.26953125,23161.107421875,23166.53125,23136.638671875,95152390
2025-08-04 17:30:00+00:00,23166.5390625,23149.125,23166.5390625,23129.357421875,98432326
2025-08-04 18:30:00+00:00,23149.376953125,23151.240234375,23175.736328125,23138.875,110514186
2025-08-04 19:30:00+00:00,23142.591796875,23186.640625,23190.154296875,23136.21875,125535018
2025-08-05 13:30:00+00:00,23235.314453125,23156.86328125,23282.79296875,23148.703125,0
2025-08-05 14:30:00+00:00,23167.001953125,23056.630859375,23167.681640625,23032.67578125,183207982
2025-08-05 15:30:00+00:00,23062.91796875,23082.80078125,23097.884765625,23012.2890625,112061069
2025-08-05 16:30:00+00:00,23090.994140625,23099.251953125,23101.955078125,23029.9296875,87493380
2025-08-05 17:30:00+00:00,23099.470703125,23070.94140625,23136.853515625,23068.134765625,89321359
2025-08-05 18:30:00+00:00,23063.576171875,23046.591796875,23076.921875,23012.73828125,100928943
2025-08-05 19:30:00+00:00,23061.11328125,23009.9453125,23063.974609375,23009.9453125,109322873
2025-08-06 13:30:00+00:00,23067.0703125,23073.171875,23168.619140625,23042.8671875,0
2025-08-06 14:30:00+00:00,23091.06640625,23214.953125,23221.2890625,23077.119140625,199256511
2025-08-06 15:30:00+00:00,23231.93359375,23251.87890625,23272.96875,23206.5703125,139080169
2025-08-06 16:30:00+00:00,23243.263671875,23264.072265625,23273.984375,23241.55078125,100227030
2025-08-06 17:30:00+00:00,23263.26171875,23307.24609375,23308.025390625,23256.9453125,100802985
2025-08-06 18:30:00+00:00,23306.994140625,23316.39453125,23326.912109375,23300.46875,114997209
2025-08-06 19:30:00+00:00,23315.3203125,23310.318359375,23330.490234375,23295.1796875,106262411
2025-08-07 13:30:00+00:00,23492.11328125,23448.25,23559.474609375,23443.810546875,342910331
2025-08-07 14:30:00+00:00,23467.458984375,23423.115234375,23480.33984375,23406.1171875,174882905
2025-08-07 15:30:00+00:00,23404.2578125,23389.29296875,23420.640625,23364.2578125,143690983
2025-08-07 16:30:00+00:00,23394.15234375,23303.27734375,23394.46875,23283.490234375,117267316
2025-08-07 17:30:00+00:00,23303.478515625,23261.33984375,23322.62890625,23226.2109375,0
2025-08-07 18:30:00+00:00,23249.935546875,23283.99609375,23306.009765625,23245.91015625,1048021000
2025-08-07 19:30:00+00:00,23307.72265625,23391.34765625,23391.34765625,23304.1953125,121071000
2025-08-08 13:30:00+00:00,23458.134765625,23572.828125,23574.8828125,23455.58984375,0
2025-08-08 14:30:00+00:00,23587.142578125,23568.26171875,23598.69140625,23542.15625,181788814
2025-08-08 15:30:00+00:00,23552.978515625,23588.794921875,23596.1328125,23515.689453125,148736133
2025-08-08 16:30:00+00:00,23588.744140625,23557.4375,23594.263671875,23552.20703125,129968282
2025-08-08 17:30:00+00:00,23557.1171875,23597.279296875,23617.833984375,23557.1171875,103577290
2025-08-08 18:30:00+00:00,23604.431640625,23599.662109375,23614.015625,23597.708984375,116908564
2025-08-08 19:30:00+00:00,23595.068359375,23602.912109375,23603.935546875,23575.169921875,116254804
2025-08-11 13:30:00+00:00,23623.810546875,23647.51953125,23663.0546875,23578.40234375,331671907
2025-08-11 14:30:00+00:00,23644.421875,23632.68359375,23656.755859375,23612.166015625,172982920
2025-08-11 15:30:00+00:00,23632.361328125,23673.140625,23696.833984375,23613.810546875,131316852
2025-08-11 16:30:00+00:00,23681.234375,23624.6640625,23684.919921875,23621.515625,92856245
2025-08-11 17:30:00+00:00,23624.185546875,23579.205078125,23634.05078125,23574.21484375,92660892
2025-08-11 18:30:00+00:00,23588.150390625,23558.705078125,23593.791015625,23554.841796875,104251692
2025-08-11 19:30:00+00:00,23559.6328125,23515.798828125,23559.6328125,23493.9375,114276492
2025-08-12 13:30:00+00:00,23649.32421875,23654.416015625,23703.724609375,23525.8828125,261120040
2025-08-12 14:30:00+00:00,23656.828125,23747.052734375,23754.75,23643.88671875,156435194
2025-08-12 15:30:00+00:00,23731.03515625,23778.30859375,23779.6875,23722.0859375,121358514
2025-08-12 16:30:00+00:00,23777.3828125,23790.140625,23802.8046875,23773.791015625,95310673
2025-08-12 17:30:00+00:00,23795.994140625,23816.96875,23828.431640625,23794.279296875,103077206
2025-08-12 18:30:00+00:00,23811.814453125,23818.404296875,23818.404296875,23802.228515625,99899708
2025-08-12 19:30:00+00:00,23823.603515625,23838.54296875,23848.69140625,23809.46875,118778013
2025-08-13 13:30:00+00:00,23940.283203125,23853.693359375,23964.1953125,23847.857421875,0
2025-08-13 14:30:00+00:00,23856.447265625,23840.734375,23869.419921875,23792.6328125,179655147
2025-08-13 15:30:00+00:00,23828.681640625,23825.5,23857.494140625,23810.65625,122578719
2025-08-13 16:30:00+00:00,23824.779296875,23843.029296875,23847.689453125,23799.279296875,103055273
